"","rest_id","rest_name","area","orders","Locality","area_code","cuisine","cft","LatLong","cluster","week"
"14.3921",27053,"Resunga Food Corner","Kirti Nagar",8,"Tilak Market",232,"Chinese,Mughlai","> 2500","28.649446,77.131706","1",4
"14.3983",27332,"Flavours From Heaven","Kirti Nagar",7,"Laxmi Garden",232,"North Indian,Chinese","> 2500","28.6543651,77.1358311","1",4
"24.1531",15434,"Kebab Xpress","Kirti Nagar",110,"Moments Mall",232,"North Indian,Biryani,Mughlai,Hyderabadi,Indian,Snacks","> 2500","28.657466,77.14710200000002","2",4
"24.1592",15679,"Wow! Momo","Kirti Nagar",54,"Moments Mall",232,"Tibetan","> 250 & <= 500","28.657468,77.14710000000002","2",4
"24.2107",18879,"Dimsum Vs Sushi","Kirti Nagar",23,"Bhagwan Das Nagar",232,"Chinese,Thai,Japanese","> 250 & <= 500","28.669845,77.14817900000003","2",4
"24.2438",20289,"Cocoberry","Kirti Nagar",49,"Moments Mall",232,"Desserts","> 250 & <= 500","28.65852,77.14710200000002","2",4
"24.2537",20606,"Green Co","Kirti Nagar",0,"moti nagar",232,"Indian","<= 250","28.660108,77.15005700000006","2",4
"24.3850",26703,"Shudh Vaishno Hotel","Kirti Nagar",196,"New Moti Nagar",232,"Indian","> 250 & <= 500","28.662151,77.14648799999998","2",4
"24.3897",26801,"Cafe Coffee Day","Kirti Nagar",22,"MOTI NAGAR",232,"Fast Food,Cafe","> 250 & <= 500","28.66098,77.14859000000001","2",4
"24.3982",27331,"Giani's","Kirti Nagar",198,"Karam Pura",232,"Desserts","<= 250","28.662912,77.14653199999998","2",4
"24.3992",27377,"Chop Shop","Kirti Nagar",2,"Karampura",232,"Chinese,Fast Food","> 250 & <= 500","28.662119,77.14615100000003","2",4
"34.1047",12034,"Cl Corner","Kirti Nagar",468,"Moti Nagar",232,"Indian,Snacks","<= 250","28.656686,77.14015399999994","3",4
"34.1063",12078,"Kapoor's Sanjha Chulha","Kirti Nagar",12,"Moti Nagar",232,"North Indian,Chinese","> 250 & <= 500","28.661528,77.13716099999999","3",4
"34.1075",12113,"Snaxpress Tastes & Cakes","Kirti Nagar",37,"Moti nagar",232,"Desserts,Snacks","<= 250","28.658784,77.14163299999996","3",4
"34.1160",12704,"Kati Roll Cottage","Kirti Nagar",507,"C Block Moti Nagar",232,"Fast Food","<= 250","28.659673078220784,77.14084087731555","3",4
"34.1182",12748,"Burger Bros","Kirti Nagar",63,"Sabji Mandi Moti Nagar",232,"American","<= 250","28.658393,77.14227299999993","3",4
"34.1183",12749,"Indo Chinese Adda","Kirti Nagar",32,"8 Block Moti Nagar",232,"Chinese","> 250 & <= 500","28.659236,77.13966299999993","3",4
"34.1184",12750,"Veggie Adda","Kirti Nagar",42,"8 Block Moti Nagar",232,"Indian","> 250 & <= 500","28.659236,77.13966299999993","3",4
"34.1373",14386,"Punjabi Joint","Kirti Nagar",54,"40 DLF Industrial Area",232,"Chinese,Indian","> 250 & <= 500","28.655485,77.14225599999997","3",4
"34.2705",21290,"Barista","Kirti Nagar",9,"Moments Mall",232,"Cafe,Beverages","> 250 & <= 500","28.6574705,77.14491380000004","3",4
"44.1355",14127,"Keventers","Kirti Nagar",111,"Moments Mall",232,"Beverages","> 250 & <= 500","28.6573905,77.1464373","4",4
"44.1715",16607,"Bikano's Chat Cafe","Kirti Nagar",41,"Moments Mall",232,"Fast Food,Street Food","> 250 & <= 500","28.657456,77.14710200000002","4",4
"44.2466",20335,"Let's Meet Up","Kirti Nagar",29,"Kirti Nagar",232,"Chinese,South Indian,Fast Food","> 250 & <= 500","28.653322,77.14687300000003","4",4
"44.2576",20780,"Chaayos","Kirti Nagar",45,"Patel Road",232,"Italian,Cafe,Indian","<= 250","28.657081,77.14677499999993","4",4
"44.3383",24241,"Burger Singh","Kirti Nagar",541,"Moments Mall",232,"Fast Food","> 250 & <= 500","28.657084,77.14667299999996","4",4
"44.3410",24276,"Paranthas 21","Kirti Nagar",33,"Kirti nagar",232,"North Indian","> 250 & <= 500","28.6569618,77.14626939999994","4",4
"44.4212",28449,"Baskin Robbins","Kirti Nagar",30,"Kirti Nagar",232,"Desserts","> 250 & <= 500","28.6569524,77.1466016","4",4
"54.1049",12036,"Yakooz Food Express","Kirti Nagar",600,"Tilak Nagar",232,"Chinese,Mughlai,Indian","> 250 & <= 500","28.648572109144833,77.13092196693424","5",4
"54.1051",12039,"Lavish","Kirti Nagar",4,"Tilak Nagar",232,"Beverages","<= 250","28.648509,77.13065699999993","5",4
"54.1053",12042,"Chicken Chilli Corner","Kirti Nagar",52,"Ramesh Nagar",232,"Chinese,Mughlai,Indian","> 250 & <= 500","28.649057,77.13052500000003","5",4
"54.1065",12086,"Malhotra's Zayeeka","Kirti Nagar",324,"Moti Nagar",232,"Chinese,Indian","> 250 & <= 500","28.657414,77.13910299999998","5",4
"54.1917",17969,"Flirty Momos","Kirti Nagar",143,"Kirti nagar",232,"Chinese","<= 250","28.648865,77.13077499999997","5",4
"54.3096",22914,"Bangla Sweets","Kirti Nagar",527,"Kirti Nagar",232,"North Indian,Chinese,Continental,South Indian","> 250 & <= 500","28.655139162631468,77.13832361111452","5",4
"54.3555",25168,"Sahni Fish Corner","Kirti Nagar",20,"Ramesh Nagar",232,"North Indian","> 250 & <= 500","28.650663,77.12609299999997","5",4
"54.3900",27028,"Le Swaadik","Kirti Nagar",102,"Ramesh Nagar",232,"Chinese,Mughlai,Indian","> 250 & <= 500","28.649039,77.131393","5",4
"54.3984",27333,"Karan's Vaishno Dhaba","Kirti Nagar",36,"Ramesh Nagar",232,"North Indian","<= 250","28.6490519,77.1311324","5",4
"11.1149",12642,"Chai Point","Sector 18",123,"DLF Mall of India",234,"Cafe","<= 250","28.5688204,77.32123219999994","1",1
"11.1438",14811,"Himalaya","Sector 18",340,"Atta Market",234,"Biryani,Mughlai,Tandoor","> 250 & <= 500","28.572173,77.32427600000005","1",1
"11.2113",18890,"Dhaba at Atta","Sector 18",28,"G Block, Sector 18",234,"North Indian","> 250 & <= 500","28.570397,77.32409899999993","1",1
"11.3884",26782,"The Belgian Fries Company","Sector 18",129,"Mall of India",234,"Fast Food,Snacks","> 250 & <= 500","28.567674,77.32109300000002","1",1
"11.3894",26795,"Theobroma","Sector 18",493,"Mall of India",234,"Desserts,Bakery","<= 250","28.567674,77.32109300000002","1",1
"11.4168",28231,"Bamboo Shoots","Sector 18",5,"Sector 18",234,"Chinese,Asian","<= 250","28.570519,77.32422900000006","1",1
"21.1103",12492,"Desi Vibes","Sector 18",75,"B Block",234,"North Indian,Mughlai","<= 250","28.569606,77.32392600000003","2",1
"21.1116",12517,"Wat A Burger","Sector 18",514,"B Block",234,"Fast Food","<= 250","28.569519985453585,77.32508808102034","2",1
"21.1128",12558,"Deez - Biryani I Kebab I Curry","Sector 18",19,"Sector-18",234,"North Indian,Mughlai","> 2500","28.568724,77.32474400000001","2",1
"21.1638",16069,"Cinnabon & Auntie Anne's","Sector 18",26,"Sector 18",234,"Cafe,Bakery","> 250 & <= 500","28.567477,77.32181400000002","2",1
"21.1749",16828,"Nathu's Sweets","Sector 18",303,"Mansarover Shopping Complex",234,"North Indian,South Indian,Street Food","> 250 & <= 500","28.568890879442343,77.32414560338157","2",1
"21.1872",17841,"Cafe Coffee Day","Sector 18",146,"Sector 18",234,"Fast Food,Cafe","> 250 & <= 500","28.56809939,77.32481365000001","2",1
"21.2025",18478,"Gelato Vinto","Sector 18",13,"Mall of India",234,"Desserts,Ice Cream","<= 250","28.567666,77.32121899999993","2",1
"21.2405",20133,"Wanchai by Kylin","Sector 18",36,"Mall of India",234,"Chinese,Asian","> 250 & <= 500","28.5677227,77.32164390000003","2",1
"21.2455",20315,"Burbee's Cafe","Sector 18",13,"Sector 18",234,"Chinese,Continental,Italian,Lebanese","> 2500","28.569289,77.32423799999992","2",1
"31.1141",12581,"Mamagoto","Sector 18",34,"Sector-18",234,"Chinese,Thai,Asian","<= 250","28.567514,77.32202899999993","3",1
"31.1218",12921,"Adarsh kulfi","Sector 18",37,"Centre Stage Mall",234,"Ice Cream","<= 250","28.5680675,77.32303320000005","3",1
"31.1728",16676,"Chi Asian Cookhouse","Sector 18",20,"Mall Of India",234,"Chinese,Vietnamese,Asian,Japanese,Singaporean,Korean","<= 250","28.567553,77.32125199999996","3",1
"31.2115",18892,"Colonel's Kababz","Sector 18",21,"Sector 18",234,"North Indian,Chinese","> 2500","28.567799,77.32445499999994","3",1
"31.2356",19994,"Dunkin Donuts","Sector 18",44,"The Great India Place Mall",234,"Desserts,Fast Food,Cafe","> 2500","28.5673448,77.32367679999993","3",1
"31.2363",20021,"Hurrys Paratha","Sector 18",365,"J Block Sector 18",234,"Italian,Indian","> 250 & <= 500","28.56815440878813,77.32402241104501","3",1
"31.2726",21320,"Barista","Sector 18",58,"Atta Market",234,"Cafe,Beverages","> 250 & <= 500","28.56792880243535,77.32291563400724","3",1
"31.3878",26774,"Tea Tradition","Sector 18",10,"J Block, sector 18",234,"Continental,Fast Food","> 250 & <= 500","28.568293,77.323959","3",1
"31.4239",28614,"Nando's","Sector 18",36,"DLF Mall",234,"Portuguese","<= 250","28.567411,77.32130299999994","3",1
"41.1114",12513,"The Kitchen","Sector 18",92,"Savitri Market",234,"North Indian,Fast Food","> 250 & <= 500","28.589845574442958,77.33156183271024","4",1
"41.1120",12523,"Rendezvous Calcutta","Sector 18",145,"Sector 25A",234,"North Indian,Bengali","> 250 & <= 500","28.59477990102696,77.33369982618103","4",1
"41.1136",12574,"Mahi Rasoi","Sector 18",180,"X-Block Market, Sector 12",234,"North Indian","> 250 & <= 500","28.597207809934,77.3380373840962","4",1
"41.1219",12922,"The Zaika King","Sector 18",288,"Metro Hospital",234,"North Indian,Chinese,Mughlai","> 250 & <= 500","28.5971887,77.33825339999999","4",1
"41.1251",13094,"Lajawab family Restaurant","Sector 18",229,"Pandit Market, Sector 22",234,"North Indian,Chinese,Biryani,Mughlai","> 250 & <= 500","28.594106,77.34252600000002","4",1
"41.1750",16829,"Berco's","Sector 18",143,"O Block",234,"Chinese,Thai","<= 250","28.59386055071683,77.33887048843008","4",1
"41.3005",22515,"MOC - The American Restaurant","Sector 18",139,"Mayur Vihar Phase 3",234,"American","> 250 & <= 500","28.6131,77.336728","4",1
"41.3007",22517,"Sub Hub","Sector 18",31,"Mayur Vihar Phase 3",234,"American,Healthy Food","> 250 & <= 500","28.6110467336505,77.33541908200073","4",1
"41.4082",27846,"Baked Buns","Sector 18",29,"Mayur Vihar Phase 3",234,"Fast Food","<= 250","28.604232,77.33478200000002","4",1
"51.1102",12490,"Subway","Sector 18",302,"C Block",234,"American,Fast Food,Healthy Food,Salads","> 250 & <= 500","28.570609,77.32494700000007","5",1
"51.1113",12512,"Metro Dhaba","Sector 18",193,"B Block",234,"North Indian,Chinese,Mughlai","> 250 & <= 500","28.570460389784397,77.32577021363068","5",1
"51.1115",12514,"Sbarro","Sector 18",62,"Sector-18",234,"Italian,Pizzas","> 250 & <= 500","28.570059,77.32468399999993","5",1
"51.1126",12556,"Bikkgane Biryani","Sector 18",588,"G Block",234,"North Indian,Hyderabadi","> 2500","28.570161,77.32413999999994","5",1
"51.1217",12919,"Cafe 18","Sector 18",157,"Savitri Market",234,"Fast Food","<= 250","28.569952,77.32647099999997","5",1
"51.1346",14104,"Popular Cakery","Sector 18",77,"Sector 18 Market",234,"Desserts,Fast Food,Bakery","> 250 & <= 500","28.569821312706523,77.3249643558197","5",1
"51.1432",14765,"Goli Vada Pav No. 1","Sector 18",136,"Krishna Apra Plaza",234,"Fast Food","> 250 & <= 500","28.569737,77.32529","5",1
"51.1435",14792,"Keventers","Sector 18",111,"Mall of India",234,"Beverages","> 250 & <= 500","28.567588963304452,77.32122779265978","5",1
"51.2679",21127,"Nazeer Foods","Sector 18",321,"Sector 18",234,"Mughlai","> 2500","28.57122109659161,77.32517878140641","5",1
"61.1215",12914,"Subway","Sector 18",487,"Spice Mall",234,"American,Fast Food,Healthy Food","> 250 & <= 500","28.586646,77.34095400000001","6",1
"61.1248",13088,"Zaika Hindustani","Sector 18",53,"Jaipuriya Plaza sector 26",234,"North Indian,Chinese,Mughlai","> 2500","28.5764293,77.33537580000007","6",1
"61.1249",13091,"Rotees N More","Sector 18",332,"Jaipuriya Plaza sector 26",234,"Chinese,Indian","<= 250","28.5764293,77.33537580000007","6",1
"61.1291",13413,"Chanda Foods","Sector 18",1375,"Jaipuria Plaza",234,"Chinese","> 250 & <= 500","28.576584,77.33481499999994","6",1
"61.1424",14676,"Goli Vada Pav No. 1","Sector 18",350,"Jaipuria Plaza",234,"Fast Food,Snacks","<= 250","28.576706,77.33522800000003","6",1
"61.1564",15635,"Kolkata Biryani House","Sector 18",355,"Vasundhara Enclave",234,"North Indian,Biryani,Mughlai","> 250 & <= 500","28.576363,77.33512100000007","6",1
"61.4075",27836,"Amazing Burgers","Sector 18",112,"Sector 20",234,"Fast Food","> 250 & <= 500","28.581076,77.33285000000001","6",1
"61.4171",28237,"221B Baker Street","Sector 18",81,"Jalvayu Vihar Market",234,"Bakery","<= 250","28.584491,77.33805000000007","6",1
"61.4235",28576,"InnerChef","Sector 18",219,"Sector 4",234,"North Indian,Desserts,Continental,South Indian,Mediterranean,Beverages","> 250 & <= 500","28.584446,77.32516399999997","6",1
"71.1452",14957,"Carl's Jr","Sector 18",192,"Sector 18",234,"American,Fast Food","> 250 & <= 500","28.566682834310853,77.32092775826641","7",1
"71.1475",15040,"Taco Bell","Sector 18",209,"Sector 18",234,"Mexican","> 250 & <= 500","28.567544,77.32124099999999","7",1
"71.1710",16462,"Pita Pit","Sector 18",34,"DLF Mall of India",234,"Healthy Food","> 2500","28.567581,77.32121200000006","7",1
"71.1968",18235,"Alaturka","Sector 18",29,"Mall of India",234,"Turkish","> 250 & <= 500","28.5676,77.32118700000001","7",1
"71.2145",19023,"Zizo","Sector 18",19,"Mall of India",234,"Mediterranean,Lebanese","<= 250","28.567572,77.32118700000001","7",1
"71.2875",21866,"Imly","Sector 18",48,"Mall of India",234,"Continental,Street Food","> 2500","28.567581,77.32111199999997","7",1
"71.3157",23136,"Dunkin Donuts","Sector 18",55,"Mall of India",234,"Desserts,Fast Food,Cafe","> 2500","28.567581,77.32120899999995","7",1
"71.4240",28661,"Big Wong XL","Sector 18",1,"Sector 18",234,"Chinese,Thai,Japanese","<= 250","28.567595,77.32120499999996","7",1
"81.1106",12497,"The Urban Chulha","Sector 18",252,"Sector 9",234,"North Indian,South Indian","> 250 & <= 500","28.5898474,77.33084759999997","8",1
"81.1107",12499,"Giani","Sector 18",358,"Vasundhra Enclave",234,"Desserts,Indian,Ice Cream","> 250 & <= 500","28.600291346478972,77.32042177298172","8",1
"81.1110",12504,"Kathi Junction","Sector 18",365,"Vasundhra Enclave",234,"Fast Food,Mughlai","> 250 & <= 500","28.600579419683886,77.31971307472986","8",1
"81.1139",12579,"Chinese Hot Corner","Sector 18",692,"Vasundhra Enclave",234,"Chinese","> 250 & <= 500","28.600143067672466,77.32031641468052","8",1
"81.1282",13380,"Dolphin Rolls","Sector 18",1095,"Sarpanch Market",234,"North Indian,Fast Food","<= 250","28.589901796808377,77.30796559999999","8",1
"81.2499",20474,"Foodiez","Sector 18",168,"Vardhman Plaza",234,"Street Food,Pizzas","<= 250","28.600304,77.32045700000003","8",1
"81.3118",23010,"Goli Vada Pav","Sector 18",241,"Vardhaman Sunrise Plaza",234,"Street Food","<= 250","28.60027909878949,77.32042839690689","8",1
"81.3338",24189,"Domino's Pizza","Sector 18",83,"I.P.Extension",234,"Pizzas","> 2500","28.6308576000,77.3012464000","8",1
"81.4086",27850,"Ayush Restaurant","Sector 18",650,"Sector-1",234,"North Indian,Chinese,Biryani,Indian","<= 250","28.590829,77.30764099999999","8",1
"91.1101",12489,"Subway","Sector 18",515,"Sector 16",234,"American,Fast Food,Healthy Food,Salads","> 250 & <= 500","28.580193549798473,77.31548722701837","9",1
"91.1131",12566,"Dilli 6","Sector 18",108,"Sector 15",234,"North Indian,Chinese","> 250 & <= 500","28.582083,77.313988","9",1
"91.1393",14522,"Tpot","Sector 18",59,"World Trade Tower",234,"Desserts,Beverages,Snacks","> 250 & <= 500","28.57667308688955,77.3170466494903","9",1
"91.1743",16820,"TFK - The Flaming Kick","Sector 18",5,"Ansal Fortune Arcade",234,"North Indian,Continental,Asian","<= 250","28.572083,77.32210499999997","9",1
"91.2058",18708,"Getafix Petit","Sector 18",14,"Sec-15A",234,"Cafe,Healthy Food,Juices","<= 250","28.578641,77.30805499999997","9",1
"91.2448",20300,"Nirula's Ice Cream","Sector 18",217,"JS Arcade",234,"Desserts,Ice Cream","> 250 & <= 500","28.572258,77.324223","9",1
"12.2283",19546,"Krispy Kreme","Sector 18",46,"Mall of India",234,"Desserts","> 250 & <= 500","28.567704,77.32121899999993","1",2
"12.2717",21310,"Barista","Sector 18",3,"Centre Stage Mall",234,"Cafe,Beverages","> 250 & <= 500","28.5677393,77.32050779999997","1",2
"12.3884",26782,"The Belgian Fries Company","Sector 18",129,"Mall of India",234,"Fast Food,Snacks","> 250 & <= 500","28.567674,77.32109300000002","1",2
"12.3894",26795,"Theobroma","Sector 18",493,"Mall of India",234,"Desserts,Bakery","<= 250","28.567674,77.32109300000002","1",2
"12.3997",27417,"Chili's","Sector 18",40,"DLF Mall",234,"Fast Food","<= 250","28.56779,77.32120800000007","1",2
"12.4411",29586,"Haandi Pure Veg","Sector 18",1,"Windsor Street",234,"Chinese,Asian","<= 250","28.570519,77.324229","1",2
"22.1100",12488,"Baby Dragon","Sector 18",23,"G Block",234,"North Indian,Chinese,Mughlai,Thai","<= 250","28.569572,77.32376099999999","2",2
"22.1116",12517,"Wat A Burger","Sector 18",514,"B Block",234,"Fast Food","<= 250","28.569519985453585,77.32508808102034","2",2
"22.1142",12588,"Veg Ex","Sector 18",17,"Sector-18",234,"North Indian","> 250 & <= 500","28.568724,77.32474400000001","2",2
"22.1658",16242,"4700BC Popcorn","Sector 18",9,"Mall of India",234,"Fast Food","<= 250","28.567713,77.32121899999993","2",2
"22.1661",16245,"Paddy's Cafe","Sector 18",18,"Sector 18",234,"Italian,Fast Food","> 250 & <= 500","28.568327,77.32479899999998","2",2
"22.1698",16436,"Walk in the Woods","Sector 18",0,"Sector 18",234,"North Indian,Chinese,Continental","> 2500","28.568869,77.324524","2",2
"22.1749",16828,"Nathu's Sweets","Sector 18",303,"Mansarover Shopping Complex",234,"North Indian,South Indian,Street Food","> 250 & <= 500","28.568890879442343,77.32414560338157","2",2
"22.1872",17841,"Cafe Coffee Day","Sector 18",146,"Sector 18",234,"Fast Food,Cafe","> 250 & <= 500","28.56809939,77.32481365000001","2",2
"22.2551",20672,"Our Story Bistro & Tea Room","Sector 18",8,"Sector 18",234,"Desserts,Continental,Italian,Cafe","<= 250","28.569438,77.32394299999999","2",2
"32.1104",12493,"Basil Tree","Sector 18",19,"Sector 18",234,"North Indian,Chinese,Italian","<= 250","28.567637,77.32332500000007","3",2
"32.1216",12916,"Gravity Mantra","Sector 18",0,"Tgip Mall",234,"North Indian,Chinese,Continental","<= 250","28.5678266,77.32443940000007","3",2
"32.1218",12921,"Adarsh kulfi","Sector 18",37,"Centre Stage Mall",234,"Ice Cream","<= 250","28.5680675,77.32303320000005","3",2
"32.1250",13092,"Xiian","Sector 18",2,"Sector 18 Market",234,"North Indian,Chinese,Continental,Italian","<= 250","28.5689826,77.32369799999992","3",2
"32.1351",14113,"Maamouchee @ My Way","Sector 18",4,"Wave (Centre Stage) Mall",234,"North Indian,Italian,Lebanese","<= 250","28.56807,77.323125","3",2
"32.1352",14118,"Junglee","Sector 18",5,"Centre Stage Mall",234,"Fast Food","> 250 & <= 500","28.568372,77.32299699999999","3",2
"32.2363",20021,"Hurrys Paratha","Sector 18",365,"J Block Sector 18",234,"Italian,Indian","> 250 & <= 500","28.56815440878813,77.32402241104501","3",2
"32.2726",21320,"Barista","Sector 18",58,"Atta Market",234,"Cafe,Beverages","> 250 & <= 500","28.56792880243535,77.32291563400724","3",2
"32.3758",26068,"Moti Mahal Delux Tandoori Trail","Sector 18",3,"Centre Stage Mall",234,"Chinese,Mughlai,Indian","> 2500","28.567758,77.322675","3",2
"42.1214",12912,"Mehfill","Sector 18",57,"L Block Market",234,"North Indian,Chinese,Mughlai","> 2500","28.5977124,77.3352615","4",2
"42.1219",12922,"The Zaika King","Sector 18",288,"Metro Hospital",234,"North Indian,Chinese,Mughlai","> 250 & <= 500","28.5971887,77.33825339999999","4",2
"42.1251",13094,"Lajawab family Restaurant","Sector 18",229,"Pandit Market, Sector 22",234,"North Indian,Chinese,Biryani,Mughlai","> 250 & <= 500","28.594106,77.34252600000002","4",2
"42.1292",13417,"Uncle's Family Restaurant","Sector 18",45,"L Block Market, Sector 11",234,"North Indian,Chinese,Mughlai","> 2500","28.597641,77.33589600000005","4",2
"42.2859",21843,"Mayur Dawat","Sector 18",37,"DDA Market",234,"North Indian,Chinese","> 2500","28.612294,77.33556499999997","4",2
"42.3005",22515,"MOC - The American Restaurant","Sector 18",139,"Mayur Vihar Phase 3",234,"American","> 250 & <= 500","28.6131,77.336728","4",2
"42.3170",23264,"Raj Restaurant","Sector 18",31,"DDA Market",234,"North Indian,Chinese,South Indian","> 2500","28.6131,77.336728","4",2
"42.3171",23265,"Romano's Pizza","Sector 18",24,"A Block Mayur Vihar Phae 3",234,"Italian","> 250 & <= 500","28.6131,77.336728","4",2
"42.4167",28230,"Cafe Limelight","Sector 18",28,"Sector 11, Noida",234,"North Indian,Italian,Mexican","> 250 & <= 500","28.6006000,77.3388650","4",2
